tree_bonsai,tree_undata_energy_stats_activities,tree_undata_energy_stats_products,comment,prefixed_id,skos_uri,note
A_COIL,010,,one-to-many correspondence,c5f54a7a-5c87-44f0-8dad-56d316f94ca1,http://www.w3.org/2004/02/skos/core#closeMatch,check
A_REFN,013,,one-to-many correspondence,472d1146-74f4-475b-802b-51f8c751e0b0,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,015CC,,one-to-many correspondence,3e76d0f5-a9de-4556-9dc9-e954786a9859,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWC,015CE,,one-to-many correspondence,e77df67a-f47e-4127-a1fe-ff483090d671,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,015CH,,one-to-many correspondence,7d8ab5bd-fc78-475a-84c1-0c5662b0026d,http://www.w3.org/2004/02/skos/core#closeMatch,
A_EBOIL,015EB,,one-to-many correspondence,9428a711-f345-4379-8077-53149f9541cd,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWM,015GC,,one-to-many correspondence,c7c07aa3-60eb-43b6-8f87-0a72740260f0,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWM,015GE,,one-to-many correspondence,ed57fa6a-ce12-442f-81d8-542c9ad2e31a,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWM,015GH,,one-to-many correspondence,c542bef9-3e94-4afa-968f-67505bd41162,http://www.w3.org/2004/02/skos/core#closeMatch,
A_HCHEM,015H,,one-to-many correspondence,41665086-fce6-44db-acc1-673852ecc8aa,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,015HC,,one-to-many correspondence,4d5ca909-3c3a-48ba-b82b-5a437414527d,http://www.w3.org/2004/02/skos/core#closeMatch,
A_HCHEM,015HE,,one-to-many correspondence,398143ac-ca71-4d50-8e84-ff26d4a98e42,http://www.w3.org/2004/02/skos/core#closeMatch,
A_HPUMP,015HP,,one-to-many correspondence,412e83e2-d509-40b6-bbc7-ff1a0ae66e9d,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWH,015HY,,one-to-many correspondence,fd3797f8-1cde-4c7d-a296-395f8d580582,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWN,015NC,,one-to-many correspondence,8b90df81-4e46-4516-95f5-1f466bdfe138,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWN,015NE,,one-to-many correspondence,b7a60728-72da-4a0e-a796-bb5b0c7017e1,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWZ,015OC,,one-to-many correspondence,8c2b0e69-2de2-4a4e-bd0a-917c6b0a47d4,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWZ,015OE,,one-to-many correspondence,d5fbaddd-69ec-4c96-a4fb-fe8ccd72baf3,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWZ,015OH,,one-to-many correspondence,7703fb0c-c294-4645-8deb-11766696160f,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWH,015PH,,one-to-many correspondence,fae569ba-ed8a-4004-9520-6bb694c29817,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWS,015SP,,one-to-many correspondence,1a721604-2b2a-4872-a72f-64e757336efa,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWE,015ST,,one-to-many correspondence,d2246f94-9429-4f91-9046-71c082326c41,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWO,015T,,one-to-many correspondence,378579e4-dc1e-4c36-ad56-5ef0377594f8,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWW,015W,,one-to-many correspondence,eeb4328e-fdbc-4011-8701-573acef4f11e,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,016CC,,one-to-many correspondence,9152f74f-38e1-41f1-a12e-32b0fb666f33,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWC,016CE,,one-to-many correspondence,318f840d-cd7e-43d4-8af9-5dd0ba7f1112,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,016CH,,one-to-many correspondence,cbf9d5b2-2bfc-4837-8a2e-de2a7f54e114,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWM,016G,,one-to-many correspondence,3430e29a-b989-4336-a87c-75a229f98e4c,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,016GC,,one-to-many correspondence,5a932047-0323-4c11-b77d-3f4e02f29981,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWM,016GE,,one-to-many correspondence,75235f2e-b86c-4111-b851-4a46fa5d66d6,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,016GH,,one-to-many correspondence,aa74b9b2-7b44-4e3a-9333-7bafd6e933e5,http://www.w3.org/2004/02/skos/core#closeMatch,
A_HCHEM,016H,,one-to-many correspondence,8df799c6-0be1-41ef-8c92-36e335475bd6,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,016HC,,one-to-many correspondence,84fd796e-26f7-468e-9ccf-84dd3a76a6cc,http://www.w3.org/2004/02/skos/core#closeMatch,
A_HCHEM,016HE,,one-to-many correspondence,929fc4dc-962c-4669-89b8-20a70f24d1c8,http://www.w3.org/2004/02/skos/core#closeMatch,
A_CHP,016HH,,one-to-many correspondence,9a0b7622-8ead-4f16-81ec-1ec500eb6796,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWH,016HY,,one-to-many correspondence,855e0884-14ef-45f2-8131-18b64dc28e9b,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWN,016NC,,one-to-many correspondence,b3579f96-daf4-485e-a65c-e0921cf666bc,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWN,016NE,,one-to-many correspondence,41ee8703-635c-4426-b4e2-60c3cb4d95c9,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWZ,016OC,,one-to-many correspondence,131f3486-7e0b-4fcd-9d3d-991692a8857b,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWZ,016OE,,one-to-many correspondence,9d6aa884-fd5e-4df8-86a9-cc65679b335b,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWZ,016OH,,one-to-many correspondence,bf200a5f-0349-4105-87a0-6721864502dd,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWH,016PH,,one-to-many correspondence,c71cd812-b991-45f1-9bd4-a28f176c29e0,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWS,016SP,,one-to-many correspondence,2e9b51ac-8862-40fe-859b-16d706fa1838,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWE,016ST,,one-to-many correspondence,9d240ff4-e1fe-4549-9f24-b491e202ef62,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWO,016T,,one-to-many correspondence,c31cdcfd-5dea-41d2-a497-59a452b52d22,http://www.w3.org/2004/02/skos/core#closeMatch,
A_POWW,016W,,one-to-many correspondence,5779fefa-30d0-48f2-acef-5a869b800eaa,http://www.w3.org/2004/02/skos/core#closeMatch,
A_MBIO,01BI,,one-to-one correspondence,2bd96a25-c768-45d8-adb6-d13b426706b4,http://www.w3.org/2004/02/skos/core#exactMatch,
A_Sugas,01BS,,one-to-one correspondence,46445271-486c-45c5-840d-0e006318b2c4,http://www.w3.org/2004/02/skos/core#exactMatch,check
A_ANTH,01CL,,many-to-many correspondence,5e8f9053-4422-420c-b7c8-09209ba145d3,http://www.w3.org/2004/02/skos/core#relatedMatch,check
A_OTBC,01CL,,many-to-one correspondence,978ec0f2-a209-45e0-ba73-ee37bc608e29,http://www.w3.org/2004/02/skos/core#closeMatch,check
A_COKC,01CL,,many-to-one correspondence,f557e78a-d417-4411-a8f5-bf101e448a84,http://www.w3.org/2004/02/skos/core#closeMatch,check
A_ANTH,01CP,,many-to-many correspondence,d322a04d-861b-4476-bedb-b662dcbd2d46,http://www.w3.org/2004/02/skos/core#relatedMatch,check
A_LIBC,01CP,,many-to-many correspondence,76f846f1-a02d-4cc6-80a8-aaa9944676af,http://www.w3.org/2004/02/skos/core#relatedMatch,check
